"Generation","N_breeders","Mean_P_soft","Var_P_soft","Mean_P_hard","Var_P_hard","Mean_G_soft","Var_G_soft","Mean_G_hard","Var_G_hard","Gen_cor","Allele_freq","N_recruits","Mean_S","RpS","replicate","repr.excess"
27,98,1.26600579811811,38.3315166422299,8.45394647539791,41.0364894791414,0.918367346938776,10.137597306964,7.83673469387755,4.7565747948664,0.143553094585186,0,104,0.530612244897959,1.06122448979592,1,"moderate"
28,104,0.617015754760525,45.396293104636,8.81801742964075,32.0226512877263,0.701923076923077,9.91999626587005,8.03846153846154,6.46452576549664,-0.118580068745614,0,123,0.591346153846154,1.18269230769231,1,"moderate"
29,123,0.813555303422081,45.6413362613146,8.20275736880255,37.968257555996,0.463414634146341,8.1687325069972,8.11382113821138,6.56070904971345,-0.123709140057553,0,124,0.504065040650406,1.00813008130081,1,"moderate"
30,124,1.40598292387017,40.2051594947658,8.73506875835904,45.7451602906228,0.725806451612903,7.72908471020194,8.24193548387097,5.53448728035667,-0.0904627028802185,0,130,0.524193548387097,1.04838709677419,1,"moderate"
31,130,0.946363622972616,44.2033327985677,8.61105184202211,33.3697029697064,0.546153846153846,6.31180679785331,8.16153846153846,5.96595110316041,0.0221459629692296,0,141,0.542307692307692,1.08461538461538,1,"moderate"
32,141,0.0250896511642943,41.3452352095312,8.43566256950007,44.8089172510026,0.397163120567376,6.89827760891591,8.63120567375887,6.16301925025329,-0.0299586873629755,0,145,0.514184397163121,1.02836879432624,1,"moderate"
33,145,1.44909132173809,40.7433662945469,8.77784778420303,42.5515598940363,1.12413793103448,7.62337164750958,8.66206896551724,6.03084291187739,-0.124864815776525,0,146,0.503448275862069,1.00689655172414,1,"moderate"
34,146,1.34883132756873,37.6410382406258,8.14402584945647,34.4762359225591,1.43150684931507,9.81941426547001,9.05479452054795,5.19697685403873,-0.1249748901105,0,157,0.537671232876712,1.07534246575342,1,"moderate"
35,157,2.64962671199009,46.616372255196,9.95566372099995,33.0890379503474,2.02547770700637,8.21729544341009,9.4140127388535,4.24416135881104,0.00905704760572634,0,166,0.528662420382166,1.05732484076433,1,"moderate"
36,166,1.59601782580885,43.1428703053067,8.76552652908257,36.0947263197243,1.68072289156627,7.89138371668492,9.23493975903614,5.69598393574297,0.0492229225192968,0,168,0.506024096385542,1.01204819277108,1,"moderate"
37,168,1.27248763778324,32.0813326863106,9.67087792906356,34.8721844348601,0.970238095238095,6.615875392073,9.76190476190476,4.80524664955803,-0.0692334831426629,0,180,0.535714285714286,1.07142857142857,1,"moderate"
38,180,1.04575003709171,33.0716773453657,9.8988083524478,34.6688924425621,1.1,6.9731843575419,9.83333333333333,5.17877094972067,-0.155251038866987,0,192,0.533333333333333,1.06666666666667,1,"moderate"
39,192,0.563103622921119,36.6306857191273,9.09846148408399,41.0372449907079,0.947916666666667,6.709315008726,9.68229166666667,4.99277377835951,-0.146705394159065,0,221,0.575520833333333,1.15104166666667,1,"moderate"
40,221,0.766816288069497,43.7359380283342,9.80090004458355,39.7778096293362,0.800904977375566,8.42381735911148,9.85067873303167,4.40032908268202,-0.0108778700852233,0,259,0.585972850678733,1.17194570135747,1,"moderate"
41,259,1.64590652100191,38.9947992130386,10.3738262673614,41.8701461812739,1,8.50387596899225,10.4324324324324,3.80452545568825,-0.0783645111280558,0,282,0.544401544401544,1.08880308880309,1,"moderate"
42,282,0.535511990022638,49.3206010457622,10.4000524176773,36.6643108402576,1.03900709219858,8.09455844123066,10.4042553191489,3.13848716589687,-0.0349120367354176,0,290,0.514184397163121,1.02836879432624,1,"moderate"
43,290,1.03605249903586,41.1825909661214,11.0509302408256,32.68040738464,1.03103448275862,8.21010619257845,10.6034482758621,3.43735831046415,0.0179570849628895,0,312,0.537931034482759,1.07586206896552,1,"moderate"
44,312,1.67693120929505,43.3520645170643,11.112932954092,36.7564649189204,1.50320512820513,8.52089001566494,10.9391025641026,3.09274260037926,-0.109261985094754,0,350,0.560897435897436,1.12179487179487,1,"moderate"
45,350,1.32625601252102,46.0866675820622,10.7332710305459,37.2722583100484,1.24285714285714,8.02394596807204,11,2.91690544412607,-0.12496887351055,0,380,0.542857142857143,1.08571428571429,1,"moderate"
46,380,1.52624571119263,42.7700112397642,11.240733760488,36.3170571186827,1.54736842105263,7.50962366338009,11.0842105263158,3.19605610331898,-0.0444407690038208,0,434,0.571052631578947,1.14210526315789,1,"moderate"
47,434,1.67030043990991,43.570720632898,10.9428425347366,33.8888680148112,1.64285714285714,8.05460244143847,11.2926267281106,3.2097838464895,-0.120202176646064,0,502,0.578341013824885,1.15668202764977,1,"moderate"
48,500,1.96856325170275,44.6171340897366,11.2426431481206,42.429924257701,1.55776892430279,7.55653632973098,11.4581673306773,2.83157986815214,-0.00228130672233334,0,565,0.565,1.13,1,"moderate"
49,500,1.15793581229297,42.1774614298227,11.3719309261615,35.152276145974,1.3716814159292,7.60983493378523,11.5079646017699,2.66881943136886,-0.0828860928546806,0,576,0.576,1.152,1,"moderate"
50,500,1.64069459730022,44.3270121877445,12.085833661175,34.499524774487,1.58506944444444,7.75970712560386,11.5850694444444,2.59448973429952,-0.0764224277992252,0,549,0.549,1.098,1,"moderate"
51,500,1.95151451612543,37.3247814714324,11.8158244743187,32.9177085928189,1.91256830601093,7.82080890271629,11.6612021857923,2.62223285868135,-0.0399983696142586,0,536,0.536,1.072,1,"moderate"
52,500,2.28193492752933,42.9274466264897,11.8849446918581,36.5606049482254,2.10074626865672,7.37300878783652,11.8208955223881,2.50991770121356,-0.0574972436669354,0,553,0.553,1.106,1,"moderate"
53,500,2.11015019887831,41.9860644847845,12.3647056895411,33.0563040098691,2.18083182640145,8.07231307492727,12.003616636528,2.42389993972272,-0.0271782722528803,0,558,0.558,1.116,1,"moderate"
54,500,2.78919787442737,45.5545226307169,11.6459088549656,39.5216978105685,2.52150537634409,8.31461747842706,11.9551971326165,2.66405732193072,0.0171801699832074,0,584,0.584,1.168,1,"moderate"
55,500,3.02785481594335,43.9750872775369,12.0695686148872,34.4198870755717,2.62671232876712,7.79180666838977,12.0462328767123,2.63765302286238,0.0363522210417822,0,545,0.545,1.09,1,"moderate"
56,500,3.57360284471016,42.8175545701282,12.240406619209,35.1305280022352,3.3743119266055,6.1684565569347,12.0954128440367,2.2261737722612,0.00373819123420856,0,573,0.573,1.146,1,"moderate"
57,500,3.87679450290483,36.6435067518027,12.4695173387978,36.2525009088569,3.60383944153578,6.19767754060948,12.1832460732984,2.40866986416725,0.0124870684498688,0,581,0.581,1.162,1,"moderate"
58,500,4.14529044045332,44.8439365156372,12.495369682952,35.3098271834126,3.95180722891566,7.25629414208558,12.1394148020654,2.23742655350466,-0.0282825057343429,0,554,0.554,1.108,1,"moderate"
59,500,4.22551434875226,42.8794294628445,12.1622125237778,35.4691615832677,4.39530685920578,6.82536672302701,12.2003610108303,2.03754055659644,-0.102741708335097,0,539,0.539,1.078,1,"moderate"
60,500,4.21232360432183,38.0813384849711,12.1248351208347,33.6979247023417,4.45269016697588,6.85788773096261,12.0946196660482,2.45013828444524,0.0738724414612005,0,585,0.585,1.17,1,"moderate"
61,500,4.63913333663517,39.7850657622152,11.9492543716379,38.1351419301206,4.45299145299145,6.7379405221871,12.1538461538462,2.44204425711275,0.0351342518143684,0,561,0.561,1.122,1,"moderate"
62,500,5.10036339134346,40.4056679866101,12.0316523668224,42.1073530777844,5.02139037433155,6.03525592055004,12.1194295900178,2.70892538833715,0.135391309944108,0,590,0.59,1.18,1,"moderate"
63,500,5.54381961477342,41.4672374893308,12.7440405729534,36.2572865868214,5.35762711864407,5.94489079450951,12.3661016949153,2.39205778250986,0.0989374789318644,0,572,0.572,1.144,1,"moderate"
64,500,5.57629916828991,39.8948755197778,12.7699236150931,40.9350958000599,5.76923076923077,6.46153846153846,12.4195804195804,2.28599071681383,0.0894882790326935,0,576,0.576,1.152,1,"moderate"
65,500,6.13191220627167,37.1360489629579,12.2312560938704,39.250128040764,5.91840277777778,5.73072161835749,12.5,2.4104347826087,0.0638722856875031,0,554,0.554,1.108,1,"moderate"
66,500,6.43086871983968,39.0053529298968,12.3780400250536,34.864424175064,6.20036101083033,5.97244109909192,12.6552346570397,2.29141016183469,0.0890964115394345,0,555,0.555,1.11,1,"moderate"
67,500,6.50339226655863,36.7204435436361,13.2316240140549,38.4312336076456,6.48108108108108,5.63998438872085,12.8432432432432,2.14325300029271,0.00148175621769492,0,554,0.554,1.108,1,"moderate"
68,500,6.80702287368662,41.7350728292133,12.7710144096772,36.3075198222378,6.68592057761733,5.87585927758665,12.7870036101083,2.10644923326,0.0174444772943184,0,564,0.564,1.128,1,"moderate"
69,500,6.87145875882133,38.9816627073324,12.6311243086353,35.6781564220733,6.95567375886525,5.05842245820894,12.7163120567376,2.20357003388635,0.0393197647688494,0,571,0.571,1.142,1,"moderate"
70,500,7.35071615080673,34.7290107101226,13.0710433230863,38.1076033133929,7.05253940455342,4.57267336467263,12.7880910683012,1.85150705134114,-0.0263141471469629,0,562,0.562,1.124,1,"moderate"
71,500,6.86421977171065,39.1897701878711,12.5479963910488,35.4626442469885,7.22775800711744,5.00685735309976,12.8131672597865,1.77073540512938,-0.00903097813395097,0,578,0.578,1.156,1,"moderate"
72,500,7.59207754100214,36.6126892571925,12.7956680543257,37.3619838854644,7.36332179930796,4.63379969175967,12.8079584775087,1.82614105893147,-0.0176776562262366,0,563,0.563,1.126,1,"moderate"
73,500,7.4724641434437,38.06266831006,12.8789625490256,35.2819057251101,7.64120781527531,5.05253376990323,12.841918294849,1.60663830647965,-0.0149464537089968,0,576,0.576,1.152,1,"moderate"
74,500,7.61128480080107,39.5988095371731,12.7747032325016,36.2964251605647,7.74826388888889,5.04434480676329,12.9201388888889,1.73621980676329,0.0249286927955691,0,561,0.561,1.122,1,"moderate"
75,500,7.92341400357286,39.1373793038489,13.0808556653843,35.8303079055612,7.93404634581105,4.59028520499109,12.921568627451,1.89740896358543,0.010950732968943,0,568,0.568,1.136,1,"moderate"
76,500,7.80787148616418,38.2189108004784,13.1625424678696,37.0187581642269,8.19718309859155,4.31378393819708,12.9084507042254,1.89989318627816,0.0469767596339263,0,564,0.564,1.128,1,"moderate"
77,500,8.42281731800193,36.1224926191249,12.46907703553,40.3684707995459,8.32624113475177,4.50794250658201,12.7943262411348,1.986042351637,-0.0345225532291533,0,563,0.563,1.126,1,"moderate"
78,500,8.98019220092263,38.0978747235765,12.7168231103155,40.5835163699039,8.71758436944938,4.51974362053817,12.7317939609236,1.89768841298838,-0.0240868565778829,0,584,0.584,1.168,1,"moderate"
79,500,8.97654566754746,37.2837918462882,12.6497697470482,38.9838494391262,8.92294520547945,4.06094774313306,12.7534246575342,1.83618036138067,0.0307188838381698,0,575,0.575,1.15,1,"moderate"
80,500,9.09680747397794,38.1279573870053,12.9160830219139,36.8288322753967,8.9704347826087,3.98692925314346,12.8573913043478,1.97265868807756,0.0842218099728107,0,573,0.573,1.146,1,"moderate"
81,500,8.97491116848233,38.8165866347939,12.7852217409512,35.831900488693,9.20593368237347,3.91206263195792,12.9109947643979,1.97283344927324,-0.0940782972021535,0,581,0.581,1.162,1,"moderate"
82,500,9.47692254399607,37.0546810699682,12.8275901721473,34.0260786957841,9.32874354561102,3.5969137634281,12.8519793459553,1.66425900646923,-0.125242729514928,0,549,0.549,1.098,1,"moderate"
83,500,9.06384808755192,33.3002852067018,12.8419492216298,35.516017319634,9.34608378870674,4.32526291997394,12.8032786885246,1.61451477803039,-0.0784617945663453,0,543,0.543,1.086,1,"moderate"
84,500,9.57028500529259,38.3387608139739,12.9591497963125,32.2805841608692,9.45672191528545,4.62865860702806,12.8876611418048,1.93016112481567,-0.0328017946439753,0,581,0.581,1.162,1,"moderate"
85,500,9.5888175032964,35.3671793664925,12.4883600346507,32.9983323320886,9.48192771084337,4.93286248442044,12.9759036144578,1.77528043207312,0.0470452033623014,0,563,0.563,1.126,1,"moderate"
86,500,9.46170114994459,38.2464796781942,13.1298646419633,35.152870159141,9.55772646536412,4.44283610298161,13.1545293072824,1.85686112147052,0.155791398093298,0,588,0.588,1.176,1,"moderate"
87,500,9.97761322733291,41.379293753321,13.2078725539338,37.3657331573363,9.82993197278912,3.78022691188912,13.280612244898,1.50715328720926,0.0471488246378618,0,596,0.596,1.192,1,"moderate"
88,500,9.86439200132507,33.5178560669097,12.9458554354974,34.8916313614607,10.0318791946309,3.8998223450454,13.3338926174497,1.47656364559247,0.0789021829990592,0,555,0.555,1.11,1,"moderate"
89,500,9.96786048059552,38.4981655675203,13.3507484565301,33.4956259357716,9.97657657657658,4.1131687644323,13.3657657657658,1.43095586561291,0.0414832066926163,0,538,0.538,1.076,1,"moderate"
90,500,9.9537404934878,37.2250264655898,13.5316460873365,37.7199490086236,10.1710037174721,3.97070327372917,13.2936802973978,1.5448761881027,0.0443465999028094,0,555,0.555,1.11,1,"moderate"
91,500,10.0804143758339,36.7389824050649,13.1718108697438,37.8591345792658,10.3135135135135,3.41416723582789,13.2432432432432,1.68260318079813,0.0456953079640837,0,568,0.568,1.136,1,"moderate"
92,500,9.87937608693131,33.3584227584432,13.0978038589274,38.8431752587724,10.362676056338,3.06400129170082,13.2077464788732,1.68868768164543,0.0521067973473666,0,590,0.59,1.18,1,"moderate"
93,500,10.4534055429502,36.3430689664267,13.1065193010192,33.0544609135033,10.428813559322,3.90578976144571,13.2932203389831,1.55564156427153,0.0281124056452033,0,579,0.579,1.158,1,"moderate"
94,500,10.8372264277481,37.3007932371267,13.7856026271618,34.0876324189724,10.6476683937824,3.33585528085053,13.2763385146805,1.42523501323724,0.026480202964124,0,600,0.6,1.2,1,"moderate"
95,500,11.3491731353542,39.2268954558837,13.703311231988,31.9669536435201,10.6983333333333,3.76026432943795,13.22,1.45736227045075,-0.198383766724712,0,569,0.569,1.138,1,"moderate"
96,500,10.8907975693956,37.5880253256135,13.2358021549211,35.3143473548468,10.871704745167,3.64724374365702,13.2724077328647,1.42038169261615,-0.159431717682007,0,539,0.539,1.078,1,"moderate"
97,500,11.2045119800724,39.4257312238463,13.6749002458925,34.6830325666851,10.9851576994434,3.76929602527053,13.178107606679,1.61877633784166,-0.124591755758797,0,568,0.568,1.136,1,"moderate"
98,500,11.0308365726435,35.7948345006482,13.79473522143,32.852950666151,10.9630281690141,3.39369240132151,13.181338028169,1.62314318006806,0.00661887919498437,0,562,0.562,1.124,1,"moderate"
99,500,11.2977895230112,36.2784823838553,13.0743558654959,34.5420300784022,11.0711743772242,2.7043725934243,13.288256227758,1.47825755989876,-0.152921848719596,0,579,0.579,1.158,1,"moderate"
100,500,11.4398071960414,37.0077928927805,13.2836448364812,36.7799670123556,11.2020725388601,2.65978808469441,13.2884283246978,1.44088662590913,-0.0952215735648027,0,564,0.564,1.128,1,"moderate"
1,500,-0.183776764078098,43.5206127042946,0.257346266597129,44.4967435124802,-0.028,11.3859879759519,0.296,10.6937715430862,-0.00233482592452648,0,398,0.398,0.796,2,"moderate"
2,398,-0.549907957475641,43.3533985882731,0.33551971501246,40.6744594206828,-0.178391959798995,13.4416477855271,0.452261306532663,10.0367580977938,-0.0706735336912096,0,322,0.404522613065327,0.809045226130653,2,"moderate"
3,322,-0.325465177307903,42.0412847519778,0.855079542091904,43.7112547301795,-0.288819875776398,9.61414252820185,0.627329192546584,11.3310887947215,0.00338515660739381,0,268,0.416149068322981,0.832298136645963,2,"moderate"
4,268,0.551976896464699,47.9958362690614,1.24403852940809,45.9956259366969,0.276119402985075,12.4852702778244,1.22761194029851,10.2588601934149,-0.0313867819414013,0,222,0.414179104477612,0.828358208955224,2,"moderate"
5,222,0.532180409169207,50.6904835015199,1.86494132324438,42.6867881695807,0.135135135135135,10.5879907056378,1.38288288288288,10.0744568097509,-0.0676831600152523,0,173,0.38963963963964,0.779279279279279,2,"moderate"
6,173,-0.27837845278951,50.8675983147711,1.36713089284646,38.2830367177825,-0.265895953757225,11.9521441053905,1.65895953757225,9.07487565533002,-0.0651409339796218,0,148,0.427745664739884,0.855491329479769,2,"moderate"
7,148,-0.0107466474772362,46.4207823741237,0.978257476238378,35.8694781676774,-0.216216216216216,11.7760617760618,1.75,7.03231292517007,-0.120353689894683,0,129,0.435810810810811,0.871621621621622,2,"moderate"
8,129,-0.179917141980788,43.131933254071,1.58262138034527,46.0836904623091,0.10077519379845,13.2788275193798,1.96124031007752,8.3812984496124,-0.177358906231611,0,125,0.484496124031008,0.968992248062015,2,"moderate"
9,125,-0.0419286319858424,47.6916865377436,2.5029001288787,43.0999483340389,-0.072,14.4383225806452,1.656,8.72748387096774,0.128527324733216,0,98,0.392,0.784,2,"moderate"
10,98,-0.318245397653856,43.4356072433864,3.00834873680214,42.824453908167,0.602040816326531,13.7678308436777,2.13265306122449,12.15747948664,0.0662763449594623,0,83,0.423469387755102,0.846938775510204,2,"moderate"
11,83,0.723188356610938,40.1509605396865,1.51211433850851,34.6218950845395,0.373493975903614,16.8709961798413,1.8433734939759,13.0361445783133,0.0220837679974311,0,68,0.409638554216867,0.819277108433735,2,"moderate"
12,68,2.29755383249457,47.1970965942516,1.97930471282321,52.1184408235854,1.85294117647059,9.76909569798068,2.32352941176471,11.2669007901668,0.0970744297601895,0,60,0.441176470588235,0.882352941176471,2,"moderate"
13,60,0.24856169477379,33.1493517282953,2.57668481862087,39.5037953986228,0.516666666666667,10.2539548022599,2.53333333333333,8.7954802259887,0.254264526268562,0,44,0.366666666666667,0.733333333333333,2,"moderate"
14,44,0.0457406499736112,36.4882503521068,2.29362719619993,45.0357913120144,0.409090909090909,9.36363636363636,2.86363636363636,4.95771670190275,-0.148631633130213,0,35,0.397727272727273,0.795454545454545,2,"moderate"
15,35,0.234234954344921,44.4179306122951,3.83488377513798,35.8078665836047,0.0857142857142857,7.96302521008403,3.74285714285714,5.60840336134454,0.100219606732057,0,36,0.514285714285714,1.02857142857143,2,"moderate"
16,36,-1.61438376521821,32.370854716437,3.90157038284927,41.2992747489419,0.0277777777777778,12.0277777777778,4,5.31428571428571,-0.071473788648624,0,30,0.416666666666667,0.833333333333333,2,"moderate"
17,30,-2.09621359418063,49.2238204400049,3.8523450973565,37.7184744767984,-2.16666666666667,9.9367816091954,4.43333333333333,4.32298850574713,-0.0569966322649492,0,31,0.516666666666667,1.03333333333333,2,"moderate"
18,31,-1.76167033096418,64.5510508229096,3.32060370697463,48.9848872930795,-3.48387096774194,12.5913978494624,3.93548387096774,4.19569892473118,-0.146605942547359,0,27,0.435483870967742,0.870967741935484,2,"moderate"
19,27,-4.96721638367451,55.7264955506197,1.93962244068054,43.1687942786,-4.22222222222222,15.7179487179487,3.81481481481481,1.92592592592593,0.0761188984507288,0,23,0.425925925925926,0.851851851851852,2,"moderate"
20,23,-6.5933475300053,35.6288398209301,6.35505969647526,46.8119952927483,-4.69565217391304,15.4940711462451,4,3.54545454545455,0.582615709441046,0,21,0.456521739130435,0.91304347826087,2,"moderate"
21,21,-5.12737156996577,62.3007868987988,4.0913412573269,41.0545397869986,-4.61904761904762,10.047619047619,4.61904761904762,5.14761904761905,0.0698551428355389,0,21,0.5,1,2,"moderate"
22,21,-5.04278947042674,52.776659685234,6.1238233685288,58.2213058501741,-6.09523809523809,6.39047619047619,5.42857142857143,3.85714285714286,0.210051287313054,0,26,0.619047619047619,1.23809523809524,2,"moderate"
23,26,-7.01228213165602,35.5927148225232,5.09902076033145,46.579466381145,-6.30769230769231,3.50153846153846,6.26923076923077,4.44461538461538,-0.525690334974886,0,22,0.423076923076923,0.846153846153846,2,"moderate"
24,22,-8.06187711456861,24.4054875017975,6.68067153817024,27.3504620833604,-7.18181818181818,7.87012987012987,7.09090909090909,1.8008658008658,0.0678435253229,0,27,0.613636363636364,1.22727272727273,2,"moderate"
25,27,-6.11517249619392,52.9491328275083,6.5890001917867,37.3652411377612,-6.03703703703704,6.03703703703704,6.48148148148148,2.18233618233618,0.365375836075198,0,29,0.537037037037037,1.07407407407407,2,"moderate"
26,29,-5.72806017168215,45.5082202662255,4.87808520720207,41.2459947656994,-5.96551724137931,6.53448275862069,6.24137931034483,2.54679802955665,0.164225279494197,0,24,0.413793103448276,0.827586206896552,2,"moderate"
27,24,-6.20080098296148,43.9956131614473,6.63431089210456,47.8917967780517,-5.875,9.94021739130435,5.70833333333333,2.04166666666667,-0.512720576210091,0,16,0.333333333333333,0.666666666666667,2,"moderate"
28,16,-5.25083269297905,34.5096591419656,3.84857126713429,72.2243283420221,-5.1875,4.82916666666667,5.1875,2.42916666666667,-0.144767463808543,0,14,0.4375,0.875,2,"moderate"
29,14,-4.60394320039358,23.5056846041114,3.90930442907946,18.6454933690547,-3.64285714285714,7.01648351648352,4.35714285714286,3.47802197802198,-0.603952142079422,0,16,0.571428571428571,1.14285714285714,2,"moderate"
30,16,-5.30539341007941,24.5717186059643,8.69434499003914,27.416006319918,-3.875,3.98333333333333,5.75,3.93333333333333,-0.378954926600225,0,15,0.46875,0.9375,2,"moderate"
31,15,-2.61212637928636,71.4344736131734,8.42603381168342,73.5616122483637,-4.26666666666667,5.78095238095238,7.13333333333333,4.40952380952381,-0.72811916710139,0,18,0.6,1.2,2,"moderate"
32,18,-6.00431147051544,26.019105257334,5.82443475086784,46.7486732690232,-5.38888888888889,8.83986928104575,6.55555555555556,2.73202614379085,-0.611788140448899,0,19,0.527777777777778,1.05555555555556,2,"moderate"
33,19,-8.65852051104425,77.2468981143258,7.12640454678835,55.6038141583286,-6.68421052631579,7.33918128654971,6.68421052631579,1.45029239766082,-0.461561451098008,0,21,0.552631578947368,1.10526315789474,2,"moderate"
34,21,-6.30957964353635,34.9109230408865,4.80145811003066,30.3914808676681,-6.66666666666667,4.73333333333333,6.38095238095238,2.44761904761905,-0.186070227777445,0,19,0.452380952380952,0.904761904761905,2,"moderate"
35,19,-6.03858291529443,47.5677002907471,7.52058897476728,31.025248675955,-6.78947368421053,7.39766081871345,6.84210526315789,1.02923976608187,0.193918613531793,0,18,0.473684210526316,0.947368421052632,2,"moderate"
36,18,-7.01971624237794,38.2736018475997,3.73157500254765,36.0481846541326,-7.61111111111111,6.48692810457516,6.61111111111111,1.4281045751634,-0.275938404792444,0,19,0.527777777777778,1.05555555555556,2,"moderate"
37,19,-9.09705556704571,32.4186548538166,6.79268125960334,33.1076717842927,-7.78947368421053,10.0643274853801,6.63157894736842,1.91228070175439,-0.272601976806457,0,21,0.552631578947368,1.10526315789474,2,"moderate"
