"Generation","N_breeders","Mean_P_soft","Var_P_soft","Mean_P_hard","Var_P_hard","Mean_G_soft","Var_G_soft","Mean_G_hard","Var_G_hard","Gen_cor","Allele_freq","N_recruits","Mean_S","RpS","replicate","Comp"
47,168,11.744932596542,63.7831384122954,-30.1673113329678,37.0993187718085,11.6904761904762,15.0173937838609,-30.047619047619,12.105503279156,0.0286559506131136,1,78,0.232142857142857,0.464285714285714,1,"intruders competitively superior"
48,178,12.7322418629192,64.1483976689441,-29.8224080275018,54.3163288456387,12.3707865168539,17.0029835586872,-29.6910112359551,12.3955119659747,-0.0270053128236092,1,67,0.188202247191011,0.376404494382022,1,"intruders competitively superior"
49,167,12.6046999847964,49.6578620973104,-28.5176325572115,53.0997869052212,12.2095808383234,12.8052088593897,-28.9700598802395,13.3063271048265,0.071510025967722,1,87,0.260479041916168,0.520958083832335,1,"intruders competitively superior"
50,187,11.7127640359958,52.6994902451482,-29.0802925660587,48.6483254913857,12.0320855614973,13.3538036915646,-29.2139037433155,12.3195905928354,0.161917017228295,1,77,0.205882352941176,0.411764705882353,1,"intruders competitively superior"
51,177,13.1330420820146,52.7293260779107,-28.4979315649119,46.3919978042112,12.2542372881356,13.9974961479199,-29.1694915254237,13.0961093990755,0.024183430783398,1,87,0.245762711864407,0.491525423728814,1,"intruders competitively superior"
52,187,12.9087577212471,66.8355342870408,-27.8745843993991,46.5991090423936,12.2727272727273,15.1133919843597,-28.5454545454545,15.3567937438905,0.046871984098877,1,66,0.176470588235294,0.352941176470588,1,"intruders competitively superior"
53,166,12.675985657601,67.9709777667085,-29.7605733617755,45.1077730743389,12.5,15.6212121212121,-29.355421686747,14.727455275648,0.00339636033581868,1,75,0.225903614457831,0.451807228915663,1,"intruders competitively superior"
54,175,11.5819809678785,58.9575077356845,-29.4948838433764,45.9570925502517,11.6971428571429,14.3157963875205,-29.36,10.8524137931034,0.105090209834673,1,74,0.211428571428571,0.422857142857143,1,"intruders competitively superior"
55,174,11.6350712357447,59.1729865339206,-28.8667692222957,47.9738600523241,11.7586206896552,16.4385090691648,-29.4252873563218,11.5059464487409,0.0114061280892015,1,77,0.221264367816092,0.442528735632184,1,"intruders competitively superior"
56,177,12.5806585117562,58.5394678209726,-29.9673250396392,44.862897710947,12.6723163841808,15.6761042629687,-29.6666666666667,10.8825757575758,-0.0229106939132382,1,77,0.217514124293785,0.435028248587571,1,"intruders competitively superior"
57,177,12.5688637060022,54.4045399167236,-29.509862774317,50.9177578713533,12.3333333333333,16.2234848484848,-29.5649717514124,11.2244478685157,0.108349973747287,1,72,0.203389830508475,0.406779661016949,1,"intruders competitively superior"
58,172,12.037192110543,54.8037331918125,-29.5660285162407,41.8818624190876,11.5232558139535,13.3620291037672,-29.7732558139535,12.18805249558,-0.0712149275372509,1,74,0.215116279069767,0.430232558139535,1,"intruders competitively superior"
59,174,12.1172824287697,69.8196980583749,-30.0516621439612,43.6872194591775,11.9080459770115,14.3498770845791,-29.5862068965517,10.2786525812238,0.11642731954212,1,70,0.201149425287356,0.402298850574713,1,"intruders competitively superior"
60,170,11.7635933152317,52.8229164171674,-29.9087775052971,49.2780400826392,12.4588235294118,13.6462234597981,-29.2058823529412,13.0757048381483,0.142662458489731,1,63,0.185294117647059,0.370588235294118,1,"intruders competitively superior"
61,163,11.6384647832078,51.8951592938877,-29.6190648919387,41.0061913986154,12.0061349693252,14.0184806483375,-29.5705521472393,14.2094978413997,0.113964733764672,1,58,0.177914110429448,0.355828220858896,1,"intruders competitively superior"
62,158,13.073007537805,58.7949235822594,-29.2023833148507,37.0113780677083,12.4050632911392,16.1278722889623,-29.3860759493671,8.58248004515037,-0.058085705058254,1,74,0.234177215189873,0.468354430379747,1,"intruders competitively superior"
63,174,12.2678950802351,58.5685919798177,-29.2310777286103,42.5086587773008,11.8793103448276,18.222344030297,-29.2471264367816,12.903893429008,-0.0811171683505685,1,81,0.232758620689655,0.46551724137931,1,"intruders competitively superior"
64,181,11.4511663509132,64.1855517915028,-30.2882472164542,47.7910929105974,12.0662983425414,16.9622467771639,-29.6132596685083,10.6273787599754,0.057250661005721,1,67,0.185082872928177,0.370165745856354,1,"intruders competitively superior"
65,167,12.5926452185066,45.2772904622851,-29.9441179228543,40.1417663068546,12.2994011976048,13.2953610850588,-29.8443113772455,9.19248250486978,-0.00315199915852177,1,64,0.191616766467066,0.383233532934132,1,"intruders competitively superior"
66,164,12.0898133397461,63.2374009995399,-29.3321985039937,39.9111548490493,11.7926829268293,12.9383510399521,-30.1524390243902,9.59011671405058,0.0692947867117422,1,71,0.216463414634146,0.432926829268293,1,"intruders competitively superior"
67,171,10.9429204374771,54.7349591709742,-29.9422011059509,40.7797926621097,11.7485380116959,13.2481596147231,-29.9649122807018,10.8105263157895,0.118708766720456,1,70,0.204678362573099,0.409356725146199,1,"intruders competitively superior"
68,170,10.886918767699,64.9163286628428,-29.7274068583806,57.2083347670037,11.3117647058824,17.2572572224156,-29.6058823529412,11.8260006961364,0.0298685804610536,1,77,0.226470588235294,0.452941176470588,1,"intruders competitively superior"
69,177,11.4079777425485,51.8758677194287,-29.6201318142325,50.5541038910643,11.9661016949153,16.2261171032357,-29.4237288135593,14.4955701078582,0.0194343947821525,1,70,0.19774011299435,0.395480225988701,1,"intruders competitively superior"
70,170,12.1595507633569,58.5337228327924,-28.5418615901957,53.0854694099282,12.4647058823529,14.9957883745214,-29.2411764705882,14.5272885485555,0.0890210869011761,1,68,0.2,0.4,1,"intruders competitively superior"
71,168,11.5257077785032,56.5391541113542,-29.0355820316173,49.9431638032149,11.5535714285714,14.3563943541488,-29.0535714285714,13.5001069289991,-0.0959250145083272,1,73,0.217261904761905,0.43452380952381,1,"intruders competitively superior"
72,173,11.4478773978384,48.2508715556384,-29.6048216386318,54.8606011701638,11.2658959537572,14.8242371286463,-29.3872832369942,14.0875117623336,-0.0411107364784576,1,77,0.222543352601156,0.445086705202312,1,"intruders competitively superior"
73,177,11.6950043004833,68.1846256884811,-29.1927834984513,39.27880490469,11.9830508474576,14.4031201848998,-29.3559322033898,10.4919106317411,-0.0471759319234376,1,65,0.18361581920904,0.367231638418079,1,"intruders competitively superior"
74,165,11.8026210886683,48.8027345382616,-30.0955361511089,35.2040365777047,11.6606060606061,15.2133776792313,-29.8545454545455,9.83237250554324,0.0534180362181327,1,77,0.233333333333333,0.466666666666667,1,"intruders competitively superior"
75,177,11.0531891439254,52.9689366569439,-30.0088247383977,45.7936946390598,11.638418079096,15.4366974833077,-29.3898305084746,11.2505778120185,-0.100434716161138,1,69,0.194915254237288,0.389830508474576,1,"intruders competitively superior"
76,169,11.2434633259177,58.3377143281597,-28.4282648655847,38.5123761777239,11.7159763313609,11.7402789518174,-29.0473372781065,10.5929839391378,-0.000679038046813501,1,72,0.21301775147929,0.42603550295858,1,"intruders competitively superior"
77,172,12.8551388289224,57.5032599209935,-29.7654759502455,41.8043610446132,12.0232558139535,14.6895144838841,-29.6279069767442,11.8958248334013,-0.0479939042731516,1,85,0.247093023255814,0.494186046511628,1,"intruders competitively superior"
78,185,11.7140945153201,55.3090014309068,-30.0796742748708,55.9445576584859,12.2864864864865,13.1294359576968,-29.3189189189189,13.8814336075206,0.00116854257327297,1,85,0.22972972972973,0.459459459459459,1,"intruders competitively superior"
79,185,12.2287066056903,51.0873367470119,-29.2427751097503,37.4492553726603,11.7837837837838,14.4312573443008,-29.5243243243243,10.7507638072855,-0.0200591728455102,1,70,0.189189189189189,0.378378378378378,1,"intruders competitively superior"
80,170,11.8346654255706,55.7489625290545,-29.8870470800165,50.6226483478885,11.4470588235294,15.7279498781761,-29.8176470588235,11.4754263835712,0.126029780521737,1,71,0.208823529411765,0.417647058823529,1,"intruders competitively superior"
81,171,11.136031376644,61.1940214481712,-30.0841960065573,39.1895657987646,11.7426900584795,17.9569315445476,-29.6549707602339,10.0037839697282,0.031240551792174,1,61,0.178362573099415,0.35672514619883,1,"intruders competitively superior"
82,161,12.3023918701675,52.8844064813718,-30.5107643809822,48.8056414757003,11.9565217391304,15.129347826087,-30.2049689440994,10.8639751552795,-0.0850371350345764,1,58,0.180124223602484,0.360248447204969,1,"intruders competitively superior"
83,158,11.3457381848301,55.5161605196568,-29.8623391318953,55.6597754205304,12.0632911392405,14.5055228573732,-29.9493670886076,13.4369104248972,0.0449357781496144,1,63,0.199367088607595,0.39873417721519,1,"intruders competitively superior"
84,163,11.8477150104226,56.1885903498916,-29.9489032929506,42.1428873825615,12.0858895705521,13.486404605014,-29.638036809816,12.3681738998712,0.0181299139872958,1,62,0.190184049079755,0.380368098159509,1,"intruders competitively superior"
85,162,12.4636060687063,61.0148006054305,-29.6253207360013,42.7795871590037,11.9135802469136,13.7191933133962,-29.5617283950617,11.663867801549,0.108579441507606,1,73,0.225308641975309,0.450617283950617,1,"intruders competitively superior"
86,173,10.779149372353,54.1507586806787,-29.1430828246224,43.5626628506167,11.5317919075145,12.855088049469,-29.5086705202312,11.4025406640678,0.00806645503498342,1,61,0.176300578034682,0.352601156069364,1,"intruders competitively superior"
87,161,11.7489453438798,64.2902976011002,-29.4132250088286,45.3979516420837,12.055900621118,11.3531055900621,-29.776397515528,12.4496894409938,-0.0562571354711986,1,75,0.232919254658385,0.46583850931677,1,"intruders competitively superior"
88,175,13.1372454777991,52.7286622773871,-29.6408985857035,46.0083104418947,12.7028571428571,13.8652216748768,-30.0628571428571,11.2086699507389,0.0593464699337262,1,82,0.234285714285714,0.468571428571429,1,"intruders competitively superior"
89,182,13.3600350439198,53.6502062525593,-29.4122642023424,41.3264670630501,12.6593406593407,13.7728128225366,-29.9010989010989,11.4597777912695,-0.0298461212639996,1,77,0.211538461538462,0.423076923076923,1,"intruders competitively superior"
90,177,11.8879091214065,62.554146349107,-29.4669480001016,41.6375101516979,12.3898305084746,16.4664869029276,-29.4350282485876,13.3267205957884,-0.0306777267696669,1,78,0.220338983050847,0.440677966101695,1,"intruders competitively superior"
91,178,11.3331103119867,56.4301786921153,-29.1358987743329,42.5910144417338,11.8988764044944,16.1140100298356,-29.5393258426966,10.6001396559386,-0.0789816802139983,1,78,0.219101123595506,0.438202247191011,1,"intruders competitively superior"
92,178,10.7300509180707,52.4343420918373,-28.8890650278527,47.3621764416499,11.7134831460674,12.6010601155335,-29.2359550561798,12.8140671618104,-0.108055333170712,1,82,0.230337078651685,0.460674157303371,1,"intruders competitively superior"
93,182,13.0166863083059,58.8358607621146,-29.3799247326085,39.6046897452433,11.8186813186813,12.8343452127983,-29.456043956044,11.6085544289964,0.0366408294787052,1,71,0.195054945054945,0.39010989010989,1,"intruders competitively superior"
94,171,11.8199646313043,56.4505484997039,-29.7408618211866,51.8702284108563,12.0818713450292,13.3579635362917,-29.7602339181287,10.6068799449604,-0.0466294168869135,1,67,0.195906432748538,0.391812865497076,1,"intruders competitively superior"
95,167,13.1975808675952,72.4273119166992,-30.1519599160809,48.782443092792,12.311377245509,13.5892071279128,-29.8023952095808,10.5932472404588,0.0847146614090272,1,75,0.224550898203593,0.449101796407186,1,"intruders competitively superior"
96,175,11.9821927087632,47.0206833491022,-28.9117140100132,47.0757774402247,12.2914285714286,13.2191789819376,-29.3028571428571,10.2123481116585,-0.184278754748951,1,62,0.177142857142857,0.354285714285714,1,"intruders competitively superior"
97,162,11.8033813467872,63.1382639011464,-30.1615381781244,55.4985546229863,12.2901234567901,13.5364235871482,-29.1851851851852,12.4872325741891,-0.0192510395794177,1,59,0.182098765432099,0.364197530864198,1,"intruders competitively superior"
98,159,11.9886527992254,59.0919652770913,-29.2369346426658,48.7285855588273,11.9622641509434,15.6694530690232,-29.4905660377358,14.0869357535228,-0.0672835967680248,1,68,0.213836477987421,0.427672955974843,1,"intruders competitively superior"
99,168,11.7836252902361,54.9099757261986,-29.9679797009955,40.4279816850573,12.2380952380952,16.4699173082407,-29.5714285714286,11.8511548331908,-0.0459219907559982,1,62,0.18452380952381,0.369047619047619,1,"intruders competitively superior"
100,162,11.210809282635,63.9242707341723,-30.0054695849763,39.5630624046346,11.8456790123457,16.7027451882524,-29.7160493827161,9.78222528947167,-0.0441703812075643,1,69,0.212962962962963,0.425925925925926,1,"intruders competitively superior"
101,169,11.6547278126297,50.0376701715501,-29.9846288282195,46.0526115021634,11.9822485207101,12.0889687235841,-29.7278106508876,12.4969005353621,0.048823267806738,1,60,0.177514792899408,0.355029585798817,1,"intruders competitively superior"
102,160,12.1132822605508,55.6075627003918,-29.1894411402097,40.9588575478532,12.21875,11.7065644654088,-29.58125,8.52165880503145,-0.239695035533856,1,61,0.190625,0.38125,1,"intruders competitively superior"
103,161,11.6298044007775,46.4684579799504,-30.0754539004683,40.1963288628737,12.1490683229814,15.2776397515528,-29.8012422360248,9.38524844720497,-0.0338068062287442,1,74,0.229813664596273,0.459627329192547,1,"intruders competitively superior"
104,174,13.2996594889367,62.5919634242769,-29.7055861494754,39.6048572656696,12.4827586206897,14.5401634442894,-29.948275862069,9.22852302172613,0.0836604332457945,1,85,0.244252873563218,0.488505747126437,1,"intruders competitively superior"
105,185,12.1221018107277,55.0722617290656,-30.4707490645825,43.4970970080974,12.172972972973,14.0677438307873,-29.8594594594595,10.8497062279671,0.00637984174536261,1,77,0.208108108108108,0.416216216216216,1,"intruders competitively superior"
106,177,12.08009008657,50.5569377661366,-30.1519044061127,41.5196549400611,12.3728813559322,11.9510785824345,-29.8757062146893,11.3821905495634,0.0583600135993196,1,76,0.214689265536723,0.429378531073446,1,"intruders competitively superior"
107,176,12.7718069390795,55.1616589184217,-29.6092103121467,48.9416123823471,12.5909090909091,12.3802597402597,-29.5738636363636,13.354512987013,0.0394110163059747,1,76,0.215909090909091,0.431818181818182,1,"intruders competitively superior"
108,176,11.466294031152,58.4757483014015,-29.7500615385804,43.858699526378,11.9090909090909,12.0831168831169,-29.5625,12.8532142857143,-0.0293458411928997,1,72,0.204545454545455,0.409090909090909,1,"intruders competitively superior"
109,172,12.3285405819225,61.6330602012768,-29.9243455235737,44.7701579227347,12.1976744186047,13.8554331565347,-29.7267441860465,10.4102747178023,-0.0795104452216473,1,67,0.194767441860465,0.38953488372093,1,"intruders competitively superior"
110,167,12.0788136011238,51.4928794794138,-28.6707803356586,54.0870495176607,12.3353293413174,12.4169973306399,-28.8203592814371,10.3892215568862,-0.0864846900120561,1,74,0.221556886227545,0.44311377245509,1,"intruders competitively superior"
111,174,12.6419872050868,57.6762022472299,-28.8506014813436,42.9185158805841,12.2873563218391,12.9227293867517,-29.2241379310345,12.0246163045645,-0.0425648602169215,1,71,0.204022988505747,0.408045977011494,1,"intruders competitively superior"
112,171,11.4631168620495,61.9617020394155,-29.3108354255443,49.4300248948566,12.0877192982456,12.3628482972136,-29.3450292397661,11.3214310285518,-0.131176600210333,1,74,0.216374269005848,0.432748538011696,1,"intruders competitively superior"
113,174,12.3507953541747,48.9074844049827,-29.6667090732528,45.9493839957121,11.8908045977012,12.0631519500365,-29.4655172413793,11.89186764999,-0.0544603115516892,1,66,0.189655172413793,0.379310344827586,1,"intruders competitively superior"
114,166,11.3396206135567,63.8233614629803,-28.4331572394452,49.5882111285706,11.7469879518072,13.3052939028843,-29.1807228915663,13.5186564439576,0.132138306949613,1,83,0.25,0.5,1,"intruders competitively superior"
115,183,11.1371403504986,61.8207411581118,-28.8522257313802,52.4522711275082,11.6174863387978,15.2594727676695,-29.2841530054645,11.4462859544827,-0.0531698642841511,1,82,0.224043715846995,0.448087431693989,1,"intruders competitively superior"
116,182,12.3751208996198,55.7296341743347,-28.1591238539238,38.4975745682286,12.0769230769231,15.6294092647684,-29.1043956043956,12.8011960415275,-0.0431755903906183,1,78,0.214285714285714,0.428571428571429,1,"intruders competitively superior"
117,178,11.4943361537644,65.8867226592606,-29.7234947351854,48.8975923387134,11.6966292134831,13.2520789690853,-29.5674157303371,10.540627182124,-0.0380702038157857,1,74,0.207865168539326,0.415730337078652,1,"intruders competitively superior"
118,174,12.4723680519964,56.8724421585933,-29.3483745524376,51.5325733303178,12.4367816091954,14.8138994086772,-29.5919540229885,10.4394724603016,-0.0520645975324292,1,75,0.21551724137931,0.431034482758621,1,"intruders competitively superior"
119,175,12.9922285322905,59.2830502184435,-29.5723351056877,49.3243151781378,12.2514285714286,13.3617077175698,-29.1085714285714,14.2812479474548,-0.0367043727602939,1,91,0.26,0.52,1,"intruders competitively superior"
120,191,12.5285880393121,63.4533114031525,-29.335034106442,50.4511896129525,12.0052356020942,16.9631303389363,-29.0314136125654,13.3463764122348,0.0185500429192371,1,80,0.209424083769634,0.418848167539267,1,"intruders competitively superior"
121,180,11.6087378502134,60.4712695979128,-28.7700747327027,51.3525361735168,11.7722222222222,16.1992240844196,-29.2,11.9597765363128,-0.0767407815517199,1,72,0.2,0.4,1,"intruders competitively superior"
122,172,11.5770611969302,61.545338641028,-30.1218770353181,43.8867575733151,11.5988372093023,13.2708758329933,-29.3139534883721,11.5382836937305,0.025206571531917,1,72,0.209302325581395,0.418604651162791,1,"intruders competitively superior"
123,172,11.503797164767,56.5582104347589,-29.6026359460354,55.0727017689024,11.7674418604651,12.7292261661907,-29.1860465116279,11.6143070855433,0.0267210752449392,1,74,0.215116279069767,0.430232558139535,1,"intruders competitively superior"
124,174,12.1651665254672,68.0932182375258,-29.2016654722746,45.9233456329661,12.3965517241379,15.8823001793901,-28.9655172413793,10.9005381702212,0.217732196867643,1,76,0.218390804597701,0.436781609195402,1,"intruders competitively superior"
125,176,13.0284293935088,58.4338486820367,-29.2892616743247,44.036241170144,12.5113636363636,14.0341558441558,-28.8465909090909,11.5020454545455,0.0684504741471039,1,75,0.213068181818182,0.426136363636364,1,"intruders competitively superior"
